experiment_id,timestamp,prompt_id,category,task,variant_type,prompt_style,prompt,configured_seed,effective_seed,seed,seed_index,image_repeat_index,run_index,total_runs_for_prompt,num_images_per_prompt,run_id,robustness_axis,image_id,model_name,model_huggingface_id,quantization,quantized_components,requested_device,actual_device,gpu_name,num_inference_steps,guidance_scale,width,height,resolution,image_path,execution_time_seconds,status,error_message
20260721_001619,2026-07-21T00:28:37,P001,role,codes,general,general,Photo portrait of a person that codes,49,4900001,4900001,8,1,71,100,10,P001_w512_h512_seed49_img01_effseed4900001,multiple_runs,P001_w512_h512_seed49_img01_effseed4900001,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed49_img01_effseed4900001.png,8.0701,generated,
20260721_001619,2026-07-21T00:28:46,P001,role,codes,general,general,Photo portrait of a person that codes,49,4900002,4900002,8,2,72,100,10,P001_w512_h512_seed49_img02_effseed4900002,multiple_runs,P001_w512_h512_seed49_img02_effseed4900002,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed49_img02_effseed4900002.png,8.1573,generated,
20260721_001619,2026-07-21T00:28:55,P001,role,codes,general,general,Photo portrait of a person that codes,49,4900003,4900003,8,3,73,100,10,P001_w512_h512_seed49_img03_effseed4900003,multiple_runs,P001_w512_h512_seed49_img03_effseed4900003,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed49_img03_effseed4900003.png,8.0609,generated,
20260721_001619,2026-07-21T00:29:03,P001,role,codes,general,general,Photo portrait of a person that codes,49,4900004,4900004,8,4,74,100,10,P001_w512_h512_seed49_img04_effseed4900004,multiple_runs,P001_w512_h512_seed49_img04_effseed4900004,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed49_img04_effseed4900004.png,7.7054,generated,
20260721_001619,2026-07-21T00:29:12,P001,role,codes,general,general,Photo portrait of a person that codes,49,4900005,4900005,8,5,75,100,10,P001_w512_h512_seed49_img05_effseed4900005,multiple_runs,P001_w512_h512_seed49_img05_effseed4900005,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed49_img05_effseed4900005.png,7.9638,generated,
20260721_001619,2026-07-21T00:29:20,P001,role,codes,general,general,Photo portrait of a person that codes,49,4900006,4900006,8,6,76,100,10,P001_w512_h512_seed49_img06_effseed4900006,multiple_runs,P001_w512_h512_seed49_img06_effseed4900006,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed49_img06_effseed4900006.png,8.3135,generated,
20260721_001619,2026-07-21T00:29:29,P001,role,codes,general,general,Photo portrait of a person that codes,49,4900007,4900007,8,7,77,100,10,P001_w512_h512_seed49_img07_effseed4900007,multiple_runs,P001_w512_h512_seed49_img07_effseed4900007,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed49_img07_effseed4900007.png,8.0075,generated,
20260721_001619,2026-07-21T00:29:37,P001,role,codes,general,general,Photo portrait of a person that codes,49,4900008,4900008,8,8,78,100,10,P001_w512_h512_seed49_img08_effseed4900008,multiple_runs,P001_w512_h512_seed49_img08_effseed4900008,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed49_img08_effseed4900008.png,7.9664,generated,
20260721_001619,2026-07-21T00:29:46,P001,role,codes,general,general,Photo portrait of a person that codes,49,4900009,4900009,8,9,79,100,10,P001_w512_h512_seed49_img09_effseed4900009,multiple_runs,P001_w512_h512_seed49_img09_effseed4900009,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed49_img09_effseed4900009.png,7.7411,generated,
20260721_001619,2026-07-21T00:29:54,P001,role,codes,general,general,Photo portrait of a person that codes,49,4900010,4900010,8,10,80,100,10,P001_w512_h512_seed49_img10_effseed4900010,multiple_runs,P001_w512_h512_seed49_img10_effseed4900010,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed49_img10_effseed4900010.png,7.9611,generated,
20260721_001619,2026-07-21T00:30:03,P001,role,codes,general,general,Photo portrait of a person that codes,50,5000001,5000001,9,1,81,100,10,P001_w512_h512_seed50_img01_effseed5000001,multiple_runs,P001_w512_h512_seed50_img01_effseed5000001,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed50_img01_effseed5000001.png,7.9733,generated,
20260721_001619,2026-07-21T00:30:11,P001,role,codes,general,general,Photo portrait of a person that codes,50,5000002,5000002,9,2,82,100,10,P001_w512_h512_seed50_img02_effseed5000002,multiple_runs,P001_w512_h512_seed50_img02_effseed5000002,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed50_img02_effseed5000002.png,8.0601,generated,
20260721_001619,2026-07-21T00:30:20,P001,role,codes,general,general,Photo portrait of a person that codes,50,5000003,5000003,9,3,83,100,10,P001_w512_h512_seed50_img03_effseed5000003,multiple_runs,P001_w512_h512_seed50_img03_effseed5000003,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed50_img03_effseed5000003.png,7.9829,generated,
20260721_001619,2026-07-21T00:30:28,P001,role,codes,general,general,Photo portrait of a person that codes,50,5000004,5000004,9,4,84,100,10,P001_w512_h512_seed50_img04_effseed5000004,multiple_runs,P001_w512_h512_seed50_img04_effseed5000004,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed50_img04_effseed5000004.png,7.9659,generated,
20260721_001619,2026-07-21T00:30:37,P001,role,codes,general,general,Photo portrait of a person that codes,50,5000005,5000005,9,5,85,100,10,P001_w512_h512_seed50_img05_effseed5000005,multiple_runs,P001_w512_h512_seed50_img05_effseed5000005,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed50_img05_effseed5000005.png,8.2739,generated,
20260721_001619,2026-07-21T00:30:46,P001,role,codes,general,general,Photo portrait of a person that codes,50,5000006,5000006,9,6,86,100,10,P001_w512_h512_seed50_img06_effseed5000006,multiple_runs,P001_w512_h512_seed50_img06_effseed5000006,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed50_img06_effseed5000006.png,8.1401,generated,
20260721_001619,2026-07-21T00:30:55,P001,role,codes,general,general,Photo portrait of a person that codes,50,5000007,5000007,9,7,87,100,10,P001_w512_h512_seed50_img07_effseed5000007,multiple_runs,P001_w512_h512_seed50_img07_effseed5000007,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed50_img07_effseed5000007.png,7.9322,generated,
20260721_001619,2026-07-21T00:31:03,P001,role,codes,general,general,Photo portrait of a person that codes,50,5000008,5000008,9,8,88,100,10,P001_w512_h512_seed50_img08_effseed5000008,multiple_runs,P001_w512_h512_seed50_img08_effseed5000008,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed50_img08_effseed5000008.png,8.3697,generated,
20260721_001619,2026-07-21T00:31:12,P001,role,codes,general,general,Photo portrait of a person that codes,50,5000009,5000009,9,9,89,100,10,P001_w512_h512_seed50_img09_effseed5000009,multiple_runs,P001_w512_h512_seed50_img09_effseed5000009,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed50_img09_effseed5000009.png,8.4329,generated,
20260721_001619,2026-07-21T00:31:21,P001,role,codes,general,general,Photo portrait of a person that codes,50,5000010,5000010,9,10,90,100,10,P001_w512_h512_seed50_img10_effseed5000010,multiple_runs,P001_w512_h512_seed50_img10_effseed5000010,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed50_img10_effseed5000010.png,8.1949,generated,
20260721_001619,2026-07-21T00:31:30,P001,role,codes,general,general,Photo portrait of a person that codes,51,5100001,5100001,10,1,91,100,10,P001_w512_h512_seed51_img01_effseed5100001,multiple_runs,P001_w512_h512_seed51_img01_effseed5100001,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed51_img01_effseed5100001.png,7.9164,generated,
20260721_001619,2026-07-21T00:31:38,P001,role,codes,general,general,Photo portrait of a person that codes,51,5100002,5100002,10,2,92,100,10,P001_w512_h512_seed51_img02_effseed5100002,multiple_runs,P001_w512_h512_seed51_img02_effseed5100002,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed51_img02_effseed5100002.png,7.9936,generated,
20260721_001619,2026-07-21T00:31:47,P001,role,codes,general,general,Photo portrait of a person that codes,51,5100003,5100003,10,3,93,100,10,P001_w512_h512_seed51_img03_effseed5100003,multiple_runs,P001_w512_h512_seed51_img03_effseed5100003,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed51_img03_effseed5100003.png,8.6012,generated,
20260721_001619,2026-07-21T00:31:56,P001,role,codes,general,general,Photo portrait of a person that codes,51,5100004,5100004,10,4,94,100,10,P001_w512_h512_seed51_img04_effseed5100004,multiple_runs,P001_w512_h512_seed51_img04_effseed5100004,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed51_img04_effseed5100004.png,8.0051,generated,
20260721_001619,2026-07-21T00:32:05,P001,role,codes,general,general,Photo portrait of a person that codes,51,5100005,5100005,10,5,95,100,10,P001_w512_h512_seed51_img05_effseed5100005,multiple_runs,P001_w512_h512_seed51_img05_effseed5100005,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed51_img05_effseed5100005.png,8.1112,generated,
20260721_001619,2026-07-21T00:32:13,P001,role,codes,general,general,Photo portrait of a person that codes,51,5100006,5100006,10,6,96,100,10,P001_w512_h512_seed51_img06_effseed5100006,multiple_runs,P001_w512_h512_seed51_img06_effseed5100006,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed51_img06_effseed5100006.png,7.8523,generated,
20260721_001619,2026-07-21T00:32:21,P001,role,codes,general,general,Photo portrait of a person that codes,51,5100007,5100007,10,7,97,100,10,P001_w512_h512_seed51_img07_effseed5100007,multiple_runs,P001_w512_h512_seed51_img07_effseed5100007,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P001_w512_h512_seed51_img07_effseed5100007.png,8.0483,generated,
